solution_id,source_id,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,classprob_dsc_combmod_whitedwarf,classprob_dsc_combmod_binarystar,classprob_dsc_specmod_quasar,classprob_dsc_specmod_galaxy,classprob_dsc_specmod_star,classprob_dsc_specmod_whitedwarf,classprob_dsc_specmod_binarystar,classprob_dsc_allosmod_quasar,classprob_dsc_allosmod_galaxy,classprob_dsc_allosmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,abp_gspphot,abp_gspphot_lower,abp_gspphot_upper,arp_gspphot,arp_gspphot_lower,arp_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logposterior_gspphot,mcmcaccept_gspphot,libname_gspphot,teff_gspspec,teff_gspspec_lower,teff_gspspec_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper,mh_gspspec,mh_gspspec_lower,mh_gspspec_upper,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,fem_gspspec_nlines,fem_gspspec_linescatter,sife_gspspec,sife_gspspec_lower,sife_gspspec_upper,sife_gspspec_nlines,sife_gspspec_linescatter,cafe_gspspec,cafe_gspspec_lower,cafe_gspspec_upper,cafe_gspspec_nlines,cafe_gspspec_linescatter,tife_gspspec,tife_gspspec_lower,tife_gspspec_upper,tife_gspspec_nlines,tife_gspspec_linescatter,mgfe_gspspec,mgfe_gspspec_lower,mgfe_gspspec_upper,mgfe_gspspec_nlines,mgfe_gspspec_linescatter,ndfe_gspspec,ndfe_gspspec_lower,ndfe_gspspec_upper,ndfe_gspspec_nlines,ndfe_gspspec_linescatter,feiim_gspspec,feiim_gspspec_lower,feiim_gspspec_upper,feiim_gspspec_nlines,feiim_gspspec_linescatter,sfe_gspspec,sfe_gspspec_lower,sfe_gspspec_upper,sfe_gspspec_nlines,sfe_gspspec_linescatter,zrfe_gspspec,zrfe_gspspec_lower,zrfe_gspspec_upper,zrfe_gspspec_nlines,zrfe_gspspec_linescatter,nfe_gspspec,nfe_gspspec_lower,nfe_gspspec_upper,nfe_gspspec_nlines,nfe_gspspec_linescatter,crfe_gspspec,crfe_gspspec_lower,crfe_gspspec_upper,crfe_gspspec_nlines,crfe_gspspec_linescatter,cefe_gspspec,cefe_gspspec_lower,cefe_gspspec_upper,cefe_gspspec_nlines,cefe_gspspec_linescatter,nife_gspspec,nife_gspspec_lower,nife_gspspec_upper,nife_gspspec_nlines,nife_gspspec_linescatter,cn0ew_gspspec,cn0ew_gspspec_uncertainty,cn0_gspspec_centralline,cn0_gspspec_width,dib_gspspec_lambda,dib_gspspec_lambda_uncertainty,dibew_gspspec,dibew_gspspec_uncertainty,dibewnoise_gspspec_uncertainty,dibp0_gspspec,dibp2_gspspec,dibp2_gspspec_uncertainty,dibqf_gspspec,flags_gspspec,logchisq_gspspec,ew_espels_halpha,ew_espels_halpha_uncertainty,ew_espels_halpha_flag,ew_espels_halpha_model,classlabel_espels,classlabel_espels_flag,classprob_espels_wcstar,classprob_espels_wnstar,classprob_espels_bestar,classprob_espels_ttauristar,classprob_espels_herbigstar,classprob_espels_dmestar,classprob_espels_pne,azero_esphs,azero_esphs_uncertainty,ag_esphs,ag_esphs_uncertainty,ebpminrp_esphs,ebpminrp_esphs_uncertainty,teff_esphs,teff_esphs_uncertainty,logg_esphs,logg_esphs_uncertainty,vsini_esphs,vsini_esphs_uncertainty,flags_esphs,spectraltype_esphs,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,teff_espucd,teff_espucd_uncertainty,flags_espucd,radius_flame,radius_flame_lower,radius_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,mass_flame,mass_flame_lower,mass_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame,evolstage_flame,gravredshift_flame,gravredshift_flame_lower,gravredshift_flame_upper,bc_flame,mh_msc,mh_msc_upper,mh_msc_lower,azero_msc,azero_msc_upper,azero_msc_lower,distance_msc,distance_msc_upper,distance_msc_lower,teff_msc1,teff_msc1_upper,teff_msc1_lower,teff_msc2,teff_msc2_upper,teff_msc2_lower,logg_msc1,logg_msc1_upper,logg_msc1_lower,logg_msc2,logg_msc2_upper,logg_msc2_lower,ag_msc,ag_msc_upper,ag_msc_lower,logposterior_msc,mcmcaccept_msc,mcmcdrift_msc,flags_msc,neuron_oa_id,neuron_oa_dist,neuron_oa_dist_percentile_rank,flags_oa
1636148068921376768,4295806720,3.0354892E-11,7.0457914E-13,0.9999876,4.108519E-9,1.2385189E-5,2.9603339E-6,0.0,0.9987395,2.0480591E-5,0.001236998,4.2791205E-12,3.8089625E-9,1.0,5052.976,5040.658,5066.6284,4.7793,4.7613,4.7924,-1.4592,-1.5732,-1.3439,1497.0547,1466.7346,1536.1321,0.0064,0.0016,0.0176,0.0052,0.0013,0.0143,0.0067,0.0016,0.0183,0.0038,9.0E-4,0.0105,0.0028,7.0E-4,0.0078,6.7617,6.7049,6.8099,0.5199,0.51,0.5329,-161.4892,0.46758622,"MARCS",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.1974746,0.20374933,"0",0.071264,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"95","F",null,null,null,null,null,null,0.5187761,0.5030861,0.5365352,0.15797018,0.15080233,0.16674781,null,null,null,null,null,null,"21",null,0.7316313,0.7200715,0.74166596,-0.035471756,-0.4354019,0.5,-1.0,0.3612417,0.8998051,0.0,3272.3584,4733.142,1640.7715,5342.458,5830.3438,4831.4717,4611.5264,5622.171,3299.2656,4.5381055,5.2,3.9388547,4.5285826,5.2,3.9607363,0.2890228,0.7074769,0.0,106.47917,0.24505967,0.021326331,"0",null,null,null,null
1636148068921376768,34361129088,1.0820195E-13,5.682676E-13,0.9993886,2.1237953E-12,6.1142887E-4,0.0,0.0,0.9423454,0.0,0.057654582,3.582688E-13,5.1483035E-10,1.0,3478.5408,3461.1475,3497.5784,4.7,4.6405,4.7734,-0.6143,-0.7064,-0.4964,302.2347,292.5325,312.6373,0.7643,0.7292,0.7975,0.505,0.4815,0.5273,0.7321,0.6983,0.7637,0.4225,0.4027,0.4409,0.3096,0.2956,0.3228,9.6082,9.5264,9.6821,0.3944,0.3817,0.4077,-263.4091,0.51495296,"MARCS",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5628513,0.22875662,"1",-0.901841,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"92","M",null,null,null,null,null,null,0.39229447,0.34176219,0.4429905,0.02040507,0.015211979,0.025615405,null,null,null,null,null,null,"20",null,0.45913422,0.39077842,0.55902904,-0.664077,-0.3686404,0.04752907,-1.0,0.037983835,0.31857643,0.0,358.93152,499.21564,179.57544,3358.8328,3708.74,3000.0,3191.5864,3295.6758,3000.0,4.6357985,4.781191,4.498369,4.7863207,5.060583,4.325453,0.024725363,0.20960742,0.0,132.12366,0.24322195,0.048487715,"0",null,null,null,null
1636148068921376768,38655544960,1.03982646E-13,5.193881E-13,0.9998059,2.0410514E-12,1.940811E-4,0.0,0.0,0.98095727,0.0,0.019042753,0.0,0.0,1.0,4708.7944,4659.062,4723.2773,4.5588,4.5261,4.5654,-0.087,-0.1218,-0.0681,332.8322,330.4709,347.1729,0.2345,0.184,0.2516,0.182,0.1425,0.1955,0.2346,0.1839,0.2518,0.1386,0.1086,0.1487,0.0961,0.0752,0.1032,6.3344,6.2857,6.3539,0.7526,0.7457,0.7947,-947.8446,0.45768026,"MARCS",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0077408548,0.034914833,"1",-0.003442,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"92","K",null,null,"M2",null,null,null,0.71138775,0.6945647,0.7283227,0.22644725,0.22073221,0.23229468,0.7695896,0.7285257,0.81006825,3.2726662,0.6450455,6.4766293,"00",145,0.6354631,0.63336086,0.6396397,-0.09764679,-0.00239714,0.01844123,-0.048875112,0.29946077,0.32019484,0.2777143,414.28693,419.52588,408.20294,4928.383,4942.2646,4916.532,4200.2607,4237.907,4182.0234,4.7001314,4.7227287,4.679346,4.90039,4.9276366,4.8863378,0.23128873,0.24777716,0.2149815,-122.09503,0.31346062,0.13662532,"0",null,null,null,null
1636148068921376768,309238066432,3.4764439E-10,5.8795424E-10,0.99997973,2.0066186E-12,2.0264162E-5,5.531284E-6,8.415558E-6,0.9979637,0.0,0.002022378,5.1369568E-8,3.6660175E-9,0.99999994,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,343597448960,2.770367E-11,5.131301E-13,0.99999064,3.4092953E-9,9.325806E-6,2.702728E-6,0.0,0.9990485,1.6998532E-5,9.317182E-4,6.091644E-13,5.9855114E-11,1.0,4536.664,4516.3594,4578.299,4.6276,4.5718,4.6635,-0.5605,-0.737,-0.3866,1741.9127,1622.8247,1946.8187,0.0085,0.0024,0.0204,0.0065,0.0018,0.0158,0.0085,0.0024,0.0204,0.005,0.0014,0.0121,0.0035,9.0E-4,0.0084,6.9673,6.7073,7.1291,0.6227,0.5822,0.6887,-151.2034,0.4762696,"PHOENIX",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.59790236,0.56315607,0.63062465,0.1355566,0.12076365,0.14936796,null,null,null,null,null,null,"21",null,0.64109,0.6279376,0.6510485,-0.16595995,0.006551657,0.5,-0.63289315,0.10415658,1.0664598,0.0,3022.1636,3710.1006,2553.3818,4831.563,5535.113,4131.1284,4589.4746,5757.7607,3567.712,4.5317984,5.2,3.9483118,4.6850743,5.2,3.15231,0.080550104,0.82949436,0.0,5.3544044,0.24114558,0.01715847,"0",null,null,null,null
1636148068921376768,515396233856,7.187164E-8,5.640497E-7,0.99999225,2.6476691E-8,7.1215586E-6,2.4212858E-4,1.38144715E-5,0.9989006,1.3205904E-4,7.113886E-4,2.8061655E-7,7.98769E-6,0.9999917,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,549755818112,1.0493143E-13,5.2412805E-13,0.999712,2.059675E-12,2.8801474E-4,0.0,0.0,0.9719962,0.0,0.02800377,2.3996113E-25,1.6235926E-14,1.0,4837.496,4819.394,4859.1646,4.4109,4.3971,4.426,-0.6022,-0.6293,-0.5715,621.2011,607.6643,634.6024,0.3668,0.3498,0.3862,0.2886,0.275,0.3042,0.3718,0.3544,0.3917,0.2168,0.2067,0.2284,0.155,0.1476,0.1633,5.7289,5.6856,5.7755,0.9303,0.9085,0.9508,-581.0153,0.50087774,"MARCS",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.08972E-4,0.049058843,"1",0.026214,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"93","K",null,null,null,null,null,null,0.92243546,0.8956958,0.9487456,0.42134967,0.40366682,0.4384864,null,null,null,null,null,null,"20",411,0.5591014,0.5537384,0.56470627,-0.06908701,-0.1678743,0.29280835,-0.55062926,0.16630745,0.40204352,0.0,616.3572,734.4944,521.5012,4986.491,5173.1904,4833.3564,4035.8696,4416.331,3725.982,4.7690706,5.2,4.3410234,4.738101,5.119671,4.1651144,0.12997454,0.31447208,0.0,459.0725,0.23945108,0.011865009,"0",null,null,null,null
1636148068921376768,828929527040,1.0353673E-13,5.1752347E-13,0.9998501,5.668458E-10,1.4990424E-4,0.0,0.0,0.9852256,2.7791855E-6,0.014771572,8.7524775E-17,7.0136843E-12,1.0,4333.865,4303.369,4382.055,4.6641,4.6466,4.6782,-0.3251,-0.3924,-0.2468,690.5604,669.148,719.1542,0.0405,0.0079,0.0907,0.0304,0.0059,0.0684,0.0399,0.0078,0.0894,0.0237,0.0046,0.0532,0.0162,0.0031,0.0363,7.3503,7.213,7.4508,0.5966,0.5794,0.6182,-195.5719,0.4755486,"PHOENIX",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.028880434,0.10902861,"1",-0.095203,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"92","K",null,null,null,null,null,null,0.7124771,0.66999316,0.7582148,0.1580817,0.14032143,0.17736775,0.68812126,0.6458527,0.72862315,3.7368956,0.2,11.660633,"00",289,0.6446563,0.6358172,0.652823,-0.25615892,-0.12161318,0.2639722,-0.8501005,0.24890827,0.9449655,0.0,1117.8318,1272.302,895.7383,4669.9863,4918.707,4250.885,4258.545,5002.6807,3675.7715,4.7129464,5.2,4.4270825,4.8250694,5.2,4.220063,0.18933949,0.7115382,0.0,267.26263,0.26868734,0.018594861,"0",null,null,null,null
1636148068921376768,927713095040,7.4560136E-11,2.8796615E-10,0.9999961,2.00335E-12,3.8440844E-6,3.8719836E-6,3.5346118E-6,0.99960834,0.0,3.8426023E-4,8.818685E-9,5.935951E-9,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,966367933184,2.1999301E-10,8.038584E-11,0.9999869,2.0051836E-12,1.3105494E-5,4.728053E-6,1.4386968E-6,0.998685,0.0,0.0013088702,3.5451468E-8,8.745144E-10,0.99999994,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,1099511693312,1.2792852E-10,6.744527E-13,0.999997,3.1990772E-9,3.0305225E-6,1.2083519E-5,0.0,0.99966896,1.5959593E-5,3.029514E-4,3.6518127E-10,3.2306935E-9,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,1275606125952,1.0231336E-13,5.1105317E-13,0.99997115,9.9578804E-11,2.880903E-5,0.0,0.0,0.99712676,4.8583985E-7,0.0028727797,6.427826E-20,6.095492E-14,1.0,5040.7686,5034.1396,5048.8696,4.4445,4.4181,4.4688,-0.6965,-0.7331,-0.6609,1343.5872,1283.9733,1404.766,0.004,9.0E-4,0.01,0.0032,7.0E-4,0.0081,0.0041,9.0E-4,0.0103,0.0024,5.0E-4,0.006,0.0017,4.0E-4,0.0043,5.6132,5.5153,5.7113,0.8844,0.8455,0.9261,-248.7244,0.4996865,"PHOENIX",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.080005854,0.1002138,"0",0.047436,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"95","F",null,null,null,null,null,null,1.0187607,0.9549212,1.0816255,0.6060728,0.53408766,0.67683303,null,null,null,null,null,null,"20",355,0.57993746,0.57338977,0.5850885,-0.027684178,-0.07123482,0.3486712,-0.95742,0.07617527,0.5511214,0.0,1737.4775,2012.8059,1539.0754,5399.395,6171.8413,4197.8716,4992.749,5719.419,3941.079,4.7382975,5.2,3.0176544,4.692243,5.2,3.848413,0.061316945,0.44650367,0.0,310.01907,0.21811455,0.02973612,"0",null,null,null,null
1636148068921376768,1340029955712,2.4087935E-11,7.4638365E-11,0.99998796,2.9808597E-10,1.2032859E-5,2.3479765E-6,1.4289291E-6,0.9987928,1.4767359E-6,0.0012018718,1.0473802E-12,1.6663003E-10,1.0,4550.9297,4531.0312,4704.1387,4.8175,4.7413,4.8453,-1.2501,-1.3742,-0.9298,1098.5043,1049.764,1284.5071,0.0348,0.0069,0.2168,0.027,0.0053,0.1699,0.0349,0.0069,0.2191,0.0205,0.004,0.1281,0.0145,0.0028,0.091,7.5801,7.1079,7.6868,0.4645,0.444,0.5334,-178.9384,0.4729467,"PHOENIX",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.4591462,0.44812122,0.47248226,0.08058926,0.07650314,0.08586654,null,null,null,null,null,null,"21",null,0.72600526,0.7129647,0.7367504,-0.14813143,-0.06204282,0.5,-0.8896232,0.30917203,1.0755209,0.0,2324.7139,2888.0,1621.5474,5006.9863,5263.3535,4725.785,4048.9639,4994.0664,3284.496,4.763692,5.2,4.246352,4.5571537,5.2,3.7827225,0.23873995,0.8381685,0.0,84.30559,0.25412887,0.022300702,"0",null,null,null,null
1636148068921376768,1340029956224,6.49652E-11,1.0661765E-10,0.9999797,1.6966666E-9,2.030225E-5,5.967928E-6,1.8159777E-6,0.9979577,8.445301E-6,0.002026167,6.3055317E-10,1.4347921E-9,1.0,4319.841,4306.2783,4334.657,4.8899,4.8562,4.9185,-1.3928,-1.5007,-1.2583,1239.7461,1174.9141,1313.1498,0.0057,0.0014,0.016,0.0043,0.001,0.0121,0.0056,0.0013,0.0158,0.0033,8.0E-4,0.0094,0.0023,5.0E-4,0.0065,8.1911,8.0707,8.301,0.4001,0.38,0.4225,-126.6852,0.45517242,"PHOENIX",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,1374389600384,1.9225565E-13,9.105778E-13,0.9999547,2.0115576E-12,4.531677E-5,0.0,0.0,0.9954884,0.0,0.0045115543,8.760297E-9,7.788796E-9,1.0,3404.9011,3392.6704,3433.1738,4.4294,4.3898,4.4884,-1.1774,-1.1924,-1.1333,426.0444,406.6133,445.8924,0.4993,0.4523,0.5627,0.3329,0.3016,0.3757,0.476,0.4317,0.5363,0.2774,0.2513,0.3129,0.1986,0.1802,0.2236,9.8744,9.7545,9.9781,0.3604,0.3439,0.3768,-245.3719,0.5240752,"MARCS",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,1511828647680,4.3312518E-8,7.0679945E-8,0.9999641,1.5792574E-7,3.560639E-5,0.0038152155,1.1756254E-4,0.9917535,7.821289E-4,0.003531493,1.0361414E-9,1.069993E-7,0.9999999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
